Date,Open,High,Low,Close,Adj Close,Volume
2016-09-21,185.000000,185.350006,182.000000,182.100006,182.100006,5705
2016-09-22,182.949997,184.000000,180.600006,181.750000,181.750000,4034
2016-09-23,184.000000,186.449997,182.750000,186.399994,186.399994,6148
2016-09-26,184.750000,187.050003,183.149994,184.699997,184.699997,5377
2016-09-27,187.199997,187.350006,182.899994,183.899994,183.899994,8174
2016-09-28,184.449997,185.199997,183.149994,184.550003,184.550003,6377
2016-09-29,183.600006,184.850006,181.449997,181.699997,181.699997,3003
2016-09-30,178.500000,181.399994,178.000000,180.600006,180.600006,9617
2016-10-04,190.850006,192.000000,187.000000,190.000000,190.000000,14035
2016-10-05,188.800003,190.149994,187.449997,187.649994,187.649994,4350
2016-10-06,187.000000,187.000000,179.100006,179.899994,179.899994,15153
2016-10-07,180.949997,180.949997,176.250000,176.350006,176.350006,6278
2016-10-10,179.750000,182.899994,178.550003,181.100006,181.100006,14903
2016-10-11,181.000000,182.550003,179.300003,181.500000,181.500000,8485
2016-10-12,181.600006,184.699997,180.699997,184.000000,184.000000,7144
2016-10-13,182.050003,182.449997,179.000000,181.000000,181.000000,6125
2016-10-14,181.899994,183.050003,179.699997,180.750000,180.750000,2147
2016-10-17,179.000000,181.550003,176.000000,176.000000,176.000000,9821
2016-10-18,176.899994,180.100006,176.899994,179.800003,179.800003,6452
2016-10-19,181.199997,183.300003,180.399994,182.600006,182.600006,3907
2016-10-20,185.500000,185.750000,180.199997,182.000000,182.000000,12782
2016-10-21,182.699997,184.949997,181.600006,184.149994,184.149994,3899
2016-10-24,184.649994,188.000000,184.000000,186.500000,186.500000,8003
2016-10-25,186.850006,188.149994,185.899994,185.949997,185.949997,4108
2016-10-26,185.750000,185.750000,183.500000,185.350006,185.350006,3376
2016-10-27,193.550003,195.600006,190.350006,191.000000,191.000000,29190
2016-10-28,187.600006,187.600006,183.899994,185.350006,185.350006,9510
2016-10-31,183.500000,184.899994,179.750000,180.199997,180.199997,10468
2016-11-01,180.600006,180.800003,173.500000,174.000000,174.000000,12536
2016-11-02,171.399994,173.399994,170.100006,171.699997,171.699997,15305
2016-11-03,169.149994,172.949997,168.199997,170.500000,170.500000,11540
2016-11-04,169.500000,173.850006,167.600006,172.300003,172.300003,12933
2016-11-07,175.000000,176.000000,172.000000,174.350006,174.350006,10464
2016-11-08,175.100006,177.649994,173.149994,177.649994,177.649994,6762
2016-11-09,167.500000,175.000000,160.000000,171.149994,171.149994,42497
2016-11-10,175.500000,177.899994,165.899994,167.949997,167.949997,38854
2016-11-11,170.149994,171.399994,168.800003,169.500000,169.500000,7766
2016-11-14,175.800003,176.649994,169.000000,169.000000,169.000000,10160
2016-11-15,169.050003,173.699997,168.550003,170.850006,170.850006,6970
2016-11-16,171.149994,172.350006,169.850006,172.350006,172.350006,7819
2016-11-17,171.899994,176.000000,169.699997,175.600006,175.600006,3041
2016-11-18,178.300003,181.000000,175.100006,176.399994,176.399994,12834
2016-11-21,175.149994,177.750000,174.000000,176.000000,176.000000,6491
2016-11-22,174.899994,177.300003,173.000000,177.300003,177.300003,7086
2016-11-23,179.750000,185.250000,179.300003,185.149994,185.149994,7612
2016-11-24,183.800003,183.800003,182.500000,183.000000,183.000000,2028
2016-11-25,182.699997,185.000000,182.250000,184.649994,184.649994,2718
2016-11-28,184.350006,188.100006,183.149994,186.699997,186.699997,10132
2016-11-29,184.500000,186.250000,180.649994,181.699997,181.699997,5215
2016-11-30,179.500000,181.000000,177.000000,178.600006,178.600006,9302
2016-12-01,178.449997,178.600006,176.000000,176.100006,176.100006,5198
2016-12-02,171.500000,173.449997,169.500000,171.149994,171.149994,13570
2016-12-05,171.800003,174.449997,170.500000,173.399994,173.399994,12179
2016-12-06,174.000000,174.899994,170.600006,171.250000,171.250000,7427
2016-12-07,173.250000,174.850006,172.500000,174.399994,174.399994,10033
2016-12-08,178.449997,181.000000,177.500000,179.149994,179.149994,10744
2016-12-09,181.000000,183.250000,180.000000,182.050003,182.050003,8496
2016-12-12,182.000000,182.600006,179.050003,182.550003,182.550003,5835
2016-12-13,180.550003,189.000000,180.550003,187.600006,187.600006,20436
2016-12-14,185.850006,188.199997,184.949997,187.000000,187.000000,11774
2016-12-15,189.649994,192.500000,188.550003,190.500000,190.500000,21424
2016-12-16,189.250000,193.149994,188.500000,191.149994,191.149994,6039
2016-12-19,193.500000,195.600006,191.199997,194.000000,194.000000,17848
2016-12-20,194.899994,201.250000,194.899994,200.000000,200.000000,12638
2016-12-21,200.850006,203.050003,199.350006,201.300003,201.300003,13980
2016-12-22,199.100006,200.500000,197.100006,199.500000,199.500000,10312
2016-12-23,199.300003,201.850006,198.750000,200.199997,200.199997,5672
2016-12-27,204.149994,212.550003,203.300003,209.550003,209.550003,15376
2016-12-28,210.500000,215.000000,209.000000,210.699997,210.699997,13969
2016-12-29,210.199997,210.899994,204.649994,204.899994,204.899994,10248
2016-12-30,204.449997,207.399994,202.550003,207.399994,207.399994,4368
2017-01-02,203.949997,206.000000,203.050003,205.000000,205.000000,3439
2017-01-03,205.199997,212.500000,203.000000,208.250000,208.250000,16386
2017-01-04,204.899994,215.100006,201.000000,215.100006,215.100006,25045
2017-01-05,214.050003,215.949997,210.100006,210.850006,210.850006,13195
2017-01-06,214.500000,218.000000,213.600006,215.149994,215.149994,12890
2017-01-09,218.149994,218.899994,216.399994,217.500000,217.500000,11246
2017-01-10,218.750000,219.000000,215.149994,216.449997,216.449997,8961
2017-01-11,217.500000,218.500000,216.250000,216.250000,216.250000,10323
2017-01-12,214.000000,215.699997,211.649994,213.500000,213.500000,16090
2017-01-13,215.399994,222.250000,215.350006,222.000000,222.000000,9383
2017-01-16,223.350006,224.000000,223.000000,223.199997,223.199997,3208
2017-01-17,223.000000,224.000000,218.850006,220.449997,220.449997,25263
2017-01-18,221.000000,224.350006,220.000000,221.600006,221.600006,13260
2017-01-19,227.550003,234.399994,227.350006,229.649994,229.649994,55178
2017-01-20,228.649994,230.600006,228.050003,229.100006,229.100006,18334
2017-01-23,227.500000,233.300003,226.600006,231.449997,231.449997,10793
2017-01-24,232.000000,236.300003,231.350006,235.850006,235.850006,15343
2017-01-25,238.000000,240.699997,237.149994,237.149994,237.149994,17365
2017-01-26,238.350006,239.250000,234.550003,237.149994,237.149994,8324
2017-01-27,236.250000,236.750000,232.649994,233.250000,233.250000,8170
2017-01-30,235.500000,239.500000,231.100006,233.100006,233.100006,13248
2017-01-31,232.800003,236.850006,230.100006,236.550003,236.550003,10666
2017-02-01,235.149994,235.699997,231.699997,232.600006,232.600006,4239
2017-02-02,230.399994,233.000000,228.100006,232.649994,232.649994,7959
2017-02-03,233.250000,234.850006,232.350006,232.800003,232.800003,3810
2017-02-06,233.300003,236.600006,233.300003,236.500000,236.500000,6048
2017-02-07,240.500000,243.449997,240.000000,240.500000,240.500000,13821
2017-02-08,241.500000,244.199997,239.699997,243.600006,243.600006,6737
2017-02-09,246.850006,256.950012,246.550003,251.050003,251.050003,49437
2017-02-10,254.000000,255.500000,250.199997,252.550003,252.550003,12564
2017-02-13,254.000000,263.750000,253.300003,263.750000,263.750000,12021
2017-02-14,264.299988,271.000000,262.850006,269.399994,269.399994,19388
2017-02-15,266.750000,266.850006,261.899994,265.950012,265.950012,14760
2017-02-16,264.500000,264.500000,256.799988,257.750000,257.750000,12263
2017-02-17,246.750000,252.399994,244.100006,251.000000,251.000000,30876
2017-02-20,258.149994,259.299988,256.500000,258.299988,258.299988,10302
2017-02-21,259.399994,266.850006,258.299988,263.000000,263.000000,10016
2017-02-22,264.649994,269.200012,258.200012,259.250000,259.250000,12677
2017-02-23,265.799988,266.950012,242.149994,243.899994,243.899994,50761
2017-02-24,241.000000,243.000000,236.449997,241.949997,241.949997,29833
2017-02-27,243.699997,248.949997,228.250000,231.500000,231.500000,34892
2017-02-28,231.000000,236.350006,230.199997,233.850006,233.850006,14141
2017-03-01,238.800003,242.300003,236.500000,237.550003,237.550003,12616
2017-03-02,237.850006,240.399994,236.500000,236.750000,236.750000,5635
2017-03-03,238.149994,238.149994,236.050003,236.949997,236.949997,7751
2017-03-06,236.149994,236.899994,232.500000,235.300003,235.300003,6666
2017-03-07,237.000000,240.000000,236.449997,236.800003,236.800003,5785
2017-03-08,235.000000,236.800003,232.350006,236.050003,236.050003,6504
2017-03-09,234.699997,235.850006,232.699997,234.550003,234.550003,6998
2017-03-10,232.500000,232.899994,228.899994,229.449997,229.449997,10695
2017-03-13,227.899994,231.399994,226.699997,231.000000,231.000000,7508
2017-03-14,231.800003,239.199997,230.899994,237.649994,237.649994,5596
2017-03-15,243.300003,245.550003,239.300003,240.699997,240.699997,13900
2017-03-16,244.000000,247.250000,241.550003,245.699997,245.699997,14556
2017-03-17,244.000000,246.850006,242.149994,246.250000,246.250000,7553
2017-03-20,243.000000,245.850006,240.800003,244.699997,244.699997,6443
2017-03-21,243.899994,244.699997,233.899994,234.750000,234.750000,6934
2017-03-22,232.100006,234.600006,231.449997,233.449997,233.449997,7790
2017-03-23,236.100006,238.850006,235.000000,237.750000,237.750000,6715
2017-03-24,237.350006,242.199997,236.000000,240.850006,240.850006,6293
2017-03-27,240.899994,246.850006,238.699997,245.350006,245.350006,10540
2017-03-28,249.550003,257.450012,246.500000,255.149994,255.149994,15012
2017-03-29,258.049988,259.700012,256.750000,257.799988,257.799988,9555
2017-03-30,257.500000,262.500000,257.500000,261.500000,261.500000,7278
2017-03-31,260.000000,262.000000,258.600006,259.750000,259.750000,5286
2017-04-03,262.500000,275.500000,262.500000,275.200012,275.200012,26609
2017-04-04,278.850006,285.149994,276.049988,283.450012,283.450012,23974
2017-04-05,284.250000,285.000000,280.950012,282.000000,282.000000,16531
2017-04-06,274.950012,283.200012,272.100006,282.950012,282.950012,18984
2017-04-07,280.000000,284.100006,278.000000,283.600006,283.600006,11021
2017-04-10,285.950012,295.899994,285.600006,294.250000,294.250000,23766
2017-04-11,295.000000,295.950012,287.500000,288.500000,288.500000,24379
2017-04-12,290.100006,292.649994,286.049988,286.049988,286.049988,12386
2017-04-13,278.350006,283.649994,274.549988,283.649994,283.649994,19354
2017-04-18,284.000000,284.000000,278.700012,280.049988,280.049988,7726
2017-04-19,280.000000,286.049988,279.750000,285.500000,285.500000,10130
2017-04-20,285.250000,287.000000,284.000000,285.000000,285.000000,9338
2017-04-21,281.950012,285.000000,280.950012,285.000000,285.000000,7763
2017-04-24,286.250000,286.950012,282.000000,282.899994,282.899994,15048
2017-04-25,284.299988,284.899994,280.850006,283.700012,283.700012,7057
2017-04-26,286.950012,288.850006,284.750000,287.250000,287.250000,8115
2017-04-27,284.850006,288.200012,284.000000,286.500000,286.500000,5191
2017-04-28,284.600006,284.600006,281.549988,283.450012,283.450012,6225
2017-05-02,295.500000,300.000000,292.049988,294.950012,294.950012,23796
2017-05-03,291.899994,294.549988,286.850006,288.149994,288.149994,11197
2017-05-04,281.600006,282.850006,265.799988,266.799988,266.799988,40553
2017-05-05,271.000000,277.450012,269.700012,277.200012,277.200012,15641
2017-05-08,282.299988,286.500000,281.700012,284.750000,284.750000,10083
2017-05-09,282.500000,295.299988,280.549988,294.899994,294.899994,14660
2017-05-10,294.750000,299.250000,292.899994,298.450012,298.450012,29996
2017-05-11,298.700012,300.000000,294.000000,297.200012,297.200012,13540
2017-05-12,297.000000,298.200012,294.649994,296.149994,296.149994,8582
2017-05-15,291.850006,292.649994,284.899994,289.750000,289.750000,32822
2017-05-16,286.500000,289.600006,285.549988,287.350006,287.350006,9422
2017-05-17,283.450012,285.350006,275.000000,276.500000,276.500000,10767
2017-05-18,275.250000,281.100006,271.049988,279.049988,279.049988,22060
2017-05-19,281.899994,283.399994,279.850006,280.549988,280.549988,7047
2017-05-22,278.000000,279.950012,273.450012,274.799988,274.799988,8039
2017-05-23,275.549988,277.000000,273.299988,273.899994,273.899994,5050
2017-05-24,272.649994,277.049988,271.399994,275.750000,275.750000,7927
2017-05-25,278.399994,279.700012,274.000000,278.850006,278.850006,7343
2017-05-26,283.000000,289.100006,282.149994,289.100006,289.100006,7550
2017-05-29,291.399994,293.200012,291.399994,291.500000,291.500000,4282
2017-05-30,293.250000,298.100006,288.500000,297.100006,297.100006,16269
2017-05-31,299.200012,304.750000,297.750000,302.649994,302.649994,15912
2017-06-01,303.799988,306.500000,300.850006,304.149994,304.149994,9441
2017-06-02,303.000000,305.299988,298.350006,303.200012,303.200012,9028
2017-06-05,303.200012,303.200012,303.200012,303.200012,303.200012,0
2017-06-06,307.799988,315.299988,306.500000,315.299988,315.299988,9187
2017-06-07,314.200012,319.899994,309.549988,318.600006,318.600006,12059
2017-06-08,320.850006,325.049988,319.799988,325.049988,325.049988,12323
2017-06-09,330.450012,336.500000,328.899994,331.450012,331.450012,11372
2017-06-12,319.799988,325.000000,312.200012,323.950012,323.950012,31015
2017-06-13,323.549988,332.000000,323.350006,328.450012,328.450012,20006
2017-06-14,336.700012,339.450012,334.100006,337.450012,337.450012,23634
2017-06-15,339.000000,339.000000,328.000000,331.500000,331.500000,12465
2017-06-16,336.500000,339.250000,330.750000,332.899994,332.899994,12384
2017-06-19,334.000000,336.950012,330.700012,332.299988,332.299988,18520
2017-06-20,336.950012,345.299988,333.299988,333.899994,333.899994,31566
2017-06-21,334.500000,336.600006,330.899994,334.649994,334.649994,8581
2017-06-22,336.600006,343.350006,335.600006,342.500000,342.500000,14039
2017-06-23,343.799988,345.200012,339.649994,343.700012,343.700012,10699
2017-06-26,343.850006,346.049988,333.600006,335.299988,335.299988,10858
2017-06-27,337.000000,338.500000,329.149994,331.100006,331.100006,12762
2017-06-28,318.899994,326.850006,315.950012,324.799988,324.799988,19700
2017-06-29,328.000000,330.100006,313.850006,314.950012,314.950012,11657
2017-06-30,315.100006,323.600006,314.750000,318.549988,318.549988,10891
2017-07-03,321.500000,329.000000,315.950012,318.450012,318.450012,13868
2017-07-04,307.950012,312.399994,306.100006,311.000000,311.000000,13421
2017-07-05,310.000000,311.799988,292.450012,294.149994,294.149994,33147
2017-07-06,285.049988,286.850006,271.750000,277.549988,277.549988,45632
2017-07-07,272.100006,278.700012,269.700012,275.149994,275.149994,36792
2017-07-10,278.000000,281.799988,266.600006,276.600006,276.600006,42518
2017-07-11,278.450012,285.649994,275.000000,283.750000,283.750000,17061
2017-07-12,287.799988,291.000000,285.700012,287.450012,287.450012,23279
2017-07-13,288.500000,291.000000,284.399994,286.549988,286.549988,15363
2017-07-14,283.200012,285.500000,280.549988,284.000000,284.000000,6693
2017-07-17,287.899994,287.899994,272.850006,276.899994,276.899994,15017
2017-07-18,278.299988,281.350006,272.899994,279.700012,279.700012,8412
2017-07-19,285.250000,287.000000,280.799988,284.299988,284.299988,7236
2017-07-20,282.799988,285.200012,278.950012,281.100006,281.100006,9693
2017-07-21,283.299988,284.000000,280.000000,281.700012,281.700012,5787
2017-07-24,282.399994,294.299988,281.200012,292.799988,292.799988,7185
2017-07-25,294.399994,295.850006,286.000000,289.299988,289.299988,15100
2017-07-26,292.299988,296.750000,291.000000,295.899994,295.899994,9109
2017-07-27,294.250000,297.750000,293.500000,297.750000,297.750000,10994
2017-07-28,285.850006,288.850006,283.799988,287.899994,287.899994,9689
2017-07-31,291.799988,293.950012,278.399994,278.600006,278.600006,24534
2017-08-01,276.000000,277.399994,268.000000,271.899994,271.899994,24385
2017-08-02,273.000000,273.450012,262.399994,264.750000,264.750000,15890
2017-08-03,294.200012,295.200012,289.399994,293.149994,293.149994,41771
2017-08-04,293.399994,299.600006,291.350006,299.299988,299.299988,14349
2017-08-07,306.000000,306.000000,299.299988,303.250000,303.250000,18245
2017-08-08,300.649994,313.600006,300.000000,311.899994,311.899994,10050
2017-08-09,310.399994,315.750000,304.850006,311.600006,311.600006,17592
2017-08-10,310.100006,311.899994,306.000000,308.149994,308.149994,13947
2017-08-11,300.100006,305.649994,297.549988,302.100006,302.100006,14780
2017-08-14,306.000000,311.200012,305.100006,308.899994,308.899994,11090
2017-08-15,310.850006,312.450012,306.899994,309.600006,309.600006,9614
2017-08-16,309.000000,313.000000,308.500000,311.750000,311.750000,7515
2017-08-17,308.700012,310.500000,301.299988,304.899994,304.899994,7197
2017-08-18,300.000000,301.750000,294.549988,298.500000,298.500000,9620
2017-08-21,294.500000,295.899994,282.850006,285.250000,285.250000,7316
2017-08-22,288.000000,292.750000,287.049988,288.750000,288.750000,8857
2017-08-23,290.500000,293.399994,286.750000,293.049988,293.049988,8901
2017-08-24,298.299988,302.100006,296.399994,296.700012,296.700012,7459
2017-08-25,300.000000,301.000000,294.850006,294.950012,294.950012,5273
2017-08-28,291.000000,292.250000,284.700012,287.399994,287.399994,5070
2017-08-29,286.000000,286.950012,280.299988,285.500000,285.500000,10686
2017-08-30,292.200012,294.500000,290.549988,292.200012,292.200012,6323
2017-08-31,296.850006,301.600006,295.700012,298.850006,298.850006,6265
2017-09-01,300.799988,301.649994,298.000000,298.899994,298.899994,5918
2017-09-04,295.899994,297.200012,295.000000,295.750000,295.750000,3334
2017-09-05,296.149994,298.899994,292.250000,293.799988,293.799988,6371
2017-09-06,293.000000,295.250000,286.799988,287.899994,287.899994,3396
2017-09-07,289.000000,293.399994,286.399994,290.899994,290.899994,3704
2017-09-08,290.899994,291.649994,287.600006,288.049988,288.049988,2821
2017-09-11,289.149994,299.799988,288.149994,299.799988,299.799988,14368
2017-09-12,303.000000,308.250000,301.850006,306.700012,306.700012,7356
2017-09-13,302.500000,308.500000,300.850006,306.750000,306.750000,6833
2017-09-14,309.000000,309.000000,305.399994,308.500000,308.500000,7244
2017-09-15,313.100006,316.149994,311.049988,314.799988,314.799988,8141
2017-09-18,319.000000,323.799988,316.549988,322.200012,322.200012,9091
2017-09-19,318.899994,319.750000,312.549988,314.049988,314.049988,12274
2017-09-20,312.000000,313.299988,309.600006,311.250000,311.250000,5710
2017-09-21,314.000000,316.000000,309.850006,311.049988,311.049988,2964
2017-09-22,306.200012,309.000000,297.049988,298.149994,298.149994,13207
2017-09-25,295.700012,300.700012,292.299988,292.950012,292.950012,19231
2017-09-26,292.049988,298.149994,289.700012,290.750000,290.750000,14160
2017-09-27,295.649994,299.899994,292.200012,292.200012,292.200012,6564
2017-09-28,290.799988,290.799988,284.549988,286.200012,286.200012,12178
2017-09-29,289.500000,291.750000,287.000000,290.899994,290.899994,8859
2017-10-02,291.450012,293.450012,286.299988,289.299988,289.299988,9044
2017-10-03,289.299988,289.299988,289.299988,289.299988,289.299988,0
2017-10-04,297.200012,304.700012,296.899994,303.000000,303.000000,26702
2017-10-05,302.000000,304.899994,300.299988,301.399994,301.399994,7799
2017-10-06,303.600006,304.200012,300.649994,301.649994,301.649994,2683
2017-10-09,301.850006,301.850006,295.250000,297.200012,297.200012,6725
2017-10-10,294.299988,296.700012,293.200012,294.700012,294.700012,8629
2017-10-11,301.000000,301.899994,296.450012,300.100006,300.100006,10800
2017-10-12,299.000000,303.049988,296.549988,303.049988,303.049988,7433
2017-10-13,299.750000,302.450012,298.899994,301.250000,301.250000,3076
2017-10-16,299.450012,300.500000,294.850006,297.299988,297.299988,7431
2017-10-17,297.350006,303.000000,297.299988,301.549988,301.549988,5935
2017-10-18,302.399994,307.700012,300.899994,306.450012,306.450012,6554
2017-10-19,304.649994,304.850006,294.000000,296.500000,296.500000,8731
2017-10-20,298.049988,300.200012,292.450012,294.299988,294.299988,4833
2017-10-23,298.450012,299.950012,292.000000,293.549988,293.549988,15860
2017-10-24,288.500000,291.450012,286.399994,289.500000,289.500000,12645
2017-10-25,287.500000,287.950012,274.049988,275.799988,275.799988,11497
2017-10-26,276.549988,285.350006,276.500000,278.350006,278.350006,16334
2017-10-27,281.899994,282.649994,273.399994,278.399994,278.399994,19285
2017-10-30,278.000000,278.299988,273.700012,276.750000,276.750000,10827
2017-10-31,276.750000,276.750000,276.750000,276.750000,276.750000,0
2017-11-01,286.000000,287.000000,276.000000,279.399994,279.399994,10079
2017-11-02,260.200012,264.500000,251.699997,256.950012,256.950012,35055
2017-11-03,256.950012,259.450012,253.699997,257.000000,257.000000,10158
2017-11-06,265.399994,266.850006,258.399994,259.100006,259.100006,18107
2017-11-07,262.299988,262.600006,255.050003,259.950012,259.950012,8264
2017-11-08,262.100006,264.250000,259.799988,260.799988,260.799988,4595
2017-11-09,262.000000,262.500000,255.100006,257.600006,257.600006,6846
2017-11-10,259.500000,264.149994,258.899994,259.450012,259.450012,5899
2017-11-13,260.450012,266.250000,256.000000,266.250000,266.250000,7426
2017-11-14,270.000000,270.200012,263.399994,264.700012,264.700012,8662
2017-11-15,260.899994,262.299988,255.300003,260.750000,260.750000,4282
2017-11-16,265.000000,268.000000,264.500000,267.549988,267.549988,5285
2017-11-17,268.000000,277.500000,266.000000,268.500000,268.500000,14841
2017-11-20,268.899994,268.899994,259.950012,260.450012,260.450012,6629
2017-11-21,263.000000,268.500000,262.500000,267.899994,267.899994,6756
2017-11-22,270.700012,270.799988,265.600006,266.149994,266.149994,3572
2017-11-23,264.500000,264.899994,263.200012,264.250000,264.250000,1724
2017-11-24,264.250000,265.600006,261.700012,263.299988,263.299988,5296
2017-11-27,264.000000,264.750000,259.250000,262.399994,262.399994,4427
2017-11-28,266.000000,268.250000,264.500000,267.399994,267.399994,2592
2017-11-29,266.500000,268.700012,256.700012,257.049988,257.049988,8255
2017-11-30,259.850006,261.500000,255.050003,258.450012,258.450012,5974
2017-12-01,258.399994,261.299988,255.199997,257.100006,257.100006,7309
2017-12-04,260.049988,260.899994,254.449997,256.350006,256.350006,4123
2017-12-05,257.899994,260.200012,254.750000,258.899994,258.899994,5132
2017-12-06,256.500000,260.500000,254.800003,260.500000,260.500000,8314
2017-12-07,265.000000,270.049988,263.700012,267.600006,267.600006,9814
2017-12-08,265.100006,269.000000,265.100006,266.649994,266.649994,3844
2017-12-11,266.600006,275.549988,265.399994,275.299988,275.299988,7217
2017-12-12,278.799988,288.350006,277.799988,286.700012,286.700012,10405
2017-12-13,289.799988,292.299988,286.299988,291.600006,291.600006,9005
2017-12-14,286.549988,294.200012,285.649994,291.149994,291.149994,6510
2017-12-15,287.200012,291.049988,285.450012,287.950012,287.950012,4760
2017-12-18,291.950012,294.200012,289.350006,290.549988,290.549988,9003
2017-12-19,287.500000,288.500000,283.649994,285.549988,285.549988,5820
2017-12-20,280.799988,283.250000,274.100006,274.100006,274.100006,6856
2017-12-21,277.000000,278.549988,276.000000,276.799988,276.799988,2913
2017-12-22,279.350006,280.350006,277.450012,278.350006,278.350006,4135
2017-12-27,267.750000,267.799988,263.250000,264.049988,264.049988,8555
2017-12-28,260.950012,263.100006,259.549988,261.450012,261.450012,7891
2017-12-29,263.899994,264.149994,262.000000,264.049988,264.049988,6163
2018-01-02,260.000000,266.500000,257.500000,266.500000,266.500000,5574
2018-01-03,267.000000,271.000000,266.000000,266.000000,266.000000,5629
2018-01-04,259.000000,262.000000,253.500000,262.000000,262.000000,20846
2018-01-05,261.000000,264.500000,259.500000,262.000000,262.000000,7095
2018-01-08,264.000000,277.500000,263.500000,277.000000,277.000000,6843
2018-01-09,280.500000,282.500000,274.500000,281.000000,281.000000,8531
2018-01-10,279.000000,280.500000,274.500000,279.500000,279.500000,2676
2018-01-11,280.500000,286.000000,277.000000,284.500000,284.500000,3086
2018-01-12,281.000000,281.000000,275.000000,277.000000,277.000000,2752
2018-01-15,276.000000,276.000000,274.000000,275.500000,275.500000,1928
2018-01-16,275.500000,282.000000,275.000000,279.000000,279.000000,3254
2018-01-17,279.500000,285.000000,278.000000,285.000000,285.000000,3511
2018-01-18,284.000000,287.000000,281.500000,286.500000,286.500000,3502
2018-01-19,281.000000,284.000000,280.000000,283.000000,283.000000,2925
2018-01-22,286.000000,292.000000,284.500000,290.500000,290.500000,11509
2018-01-23,288.500000,295.500000,285.500000,289.000000,289.000000,11872
2018-01-24,287.500000,288.000000,280.000000,280.000000,280.000000,4135
2018-01-25,279.500000,281.500000,274.500000,278.500000,278.500000,4946
2018-01-26,275.000000,275.500000,270.500000,275.000000,275.000000,5140
2018-01-29,276.500000,278.500000,274.000000,278.500000,278.500000,3335
2018-01-30,280.600006,281.000000,275.500000,278.500000,278.500000,6009
2018-01-31,277.109985,283.059998,277.100006,282.950012,282.950012,7455
2018-02-01,285.850006,288.739990,281.119995,283.350006,283.350006,11491
2018-02-02,279.600006,282.350006,276.510010,277.500000,277.500000,7104
2018-02-05,275.000000,277.000000,269.510010,274.500000,274.500000,12037
2018-02-06,264.000000,273.200012,261.010010,266.010010,266.010010,11807
2018-02-07,269.450012,281.339996,269.000000,280.940002,280.940002,7107
2018-02-08,279.100006,284.000000,268.000000,269.350006,269.350006,12549
2018-02-09,260.750000,264.160004,245.369995,246.509995,246.509995,25815
2018-02-12,254.300003,260.500000,249.759995,253.800003,253.800003,11513
2018-02-13,258.500000,260.540009,253.800003,258.950012,258.950012,4979
2018-02-14,262.859985,264.000000,259.000000,259.500000,259.500000,4926
2018-02-15,259.989990,263.410004,258.390015,263.010010,263.010010,4805
2018-02-16,266.510010,274.079987,266.500000,274.000000,274.000000,11055
2018-02-19,271.799988,272.000000,269.510010,271.799988,271.799988,2404
2018-02-20,271.200012,276.100006,269.500000,275.299988,275.299988,3384
2018-02-21,272.899994,274.760010,270.250000,274.750000,274.750000,2676
2018-02-22,271.690002,280.119995,270.200012,279.859985,279.859985,3903
2018-02-23,281.399994,287.500000,281.220001,286.239990,286.239990,6889
2018-02-26,285.510010,291.119995,285.000000,289.799988,289.799988,6461
2018-02-27,290.000000,292.000000,287.500000,288.149994,288.149994,5638
2018-02-28,286.209991,290.000000,280.970001,280.970001,280.970001,5781
2018-03-01,281.489990,284.200012,275.790009,276.920013,276.920013,4711
2018-03-02,270.350006,270.500000,262.640015,267.239990,267.239990,6738
2018-03-05,270.980011,273.989990,267.920013,272.760010,272.760010,5716
2018-03-06,272.000000,272.600006,263.709991,264.140015,264.140015,3890
2018-03-07,261.000000,264.350006,259.489990,261.529999,261.529999,5600
2018-03-08,270.000000,270.399994,266.000000,267.190002,267.190002,1944
2018-03-09,265.010010,267.500000,262.290009,264.049988,264.049988,4454
2018-03-12,266.209991,278.000000,266.200012,277.450012,277.450012,4918
2018-03-13,279.000000,280.589996,271.839996,272.019989,272.019989,4875
2018-03-14,274.359985,276.000000,267.809998,269.679993,269.679993,5549
2018-03-15,266.339996,269.299988,263.209991,264.690002,264.690002,3507
2018-03-16,264.160004,265.559998,260.000000,262.970001,262.970001,2469
2018-03-19,260.940002,260.950012,253.419998,253.449997,253.449997,11520
2018-03-20,253.710007,257.279999,251.750000,256.239990,256.239990,3874
2018-03-21,254.289993,262.540009,251.789993,262.179993,262.179993,3991
2018-03-22,255.000000,258.239990,250.509995,255.000000,255.000000,4210
2018-03-23,250.000000,252.990005,243.240005,245.440002,245.440002,5926
2018-03-26,248.399994,249.080002,233.770004,237.490005,237.490005,7073
2018-03-27,245.110001,248.529999,238.000000,239.600006,239.600006,5517
2018-03-28,221.300003,224.990005,204.500000,208.050003,208.050003,32808
2018-03-29,207.889999,214.300003,202.190002,208.970001,208.970001,18196
2018-04-03,207.000000,221.000000,205.889999,216.800003,216.800003,17858
2018-04-04,218.500000,224.490005,206.000000,223.119995,223.119995,24471
2018-04-05,236.500000,245.789993,234.009995,245.789993,245.789993,21043
2018-04-06,244.100006,251.309998,241.529999,244.789993,244.789993,12423
2018-04-09,245.009995,250.779999,243.000000,246.410004,246.410004,11111
2018-04-10,240.009995,247.500000,237.440002,247.500000,247.500000,12734
2018-04-11,244.850006,249.000000,241.220001,245.750000,245.750000,10860
2018-04-12,243.000000,247.110001,239.000000,241.369995,241.369995,7638
2018-04-13,238.729996,246.669998,238.229996,243.970001,243.970001,6618
2018-04-16,244.399994,244.399994,233.570007,234.610001,234.610001,6703
